LAT,LONG,DSG,CC1,ADM1,NT,FULL_NAME_RO
-15.916667,167.233333,HLL,NH,16,N,Pétervilèm
-16.533333,167.766667,ISL,NH,16,N,Îlot Avok I
-16.533333,167.766667,ISL,NH,16,V,Île Lembui
-15.9,167.216667,MT,NH,16,N,Ranliwor
-16.316667,167.666667,MT,NH,16,N,Rabouihoro
-16.4,167.416667,MT,NH,16,N,Lambla
-15.983333,167.3,MT,NH,16,N,Lalèp
-16.383333,167.55,MT,NH,16,N,Vindrémal
-16.366667,167.383333,HLL,NH,16,N,Tasslala
-16.433333,167.583333,MT,NH,16,V,Mont Goodenough
-16.433333,167.583333,MT,NH,16,V,Mont Goodenougir
-16.433333,167.583333,MT,NH,16,N,Viétambié
-16.433333,167.733333,MT,NH,16,N,Pounéti
-16.366667,167.533333,MT,NH,16,N,Lahimbel
-16.416667,167.433333,MT,NH,16,N,Laéroua
-16.466667,167.516667,MT,NH,16,N,Labougga
-16.25,167.45,MT,NH,16,V,Sharp Peak
-16.25,167.45,MT,NH,16,V,Pic Pointu
-16.25,167.45,MT,NH,16,N,Labarmas
-17.466667,168.35,MT,NH,18,V,Marao
-17.466667,168.35,MT,NH,18,V,Mount Marao
-17.466667,168.35,MT,NH,18,N,Mount Marow
-17.466667,168.5,MT,NH,18,V,Pic Mogel
-17.466667,168.5,MT,NH,18,N,Makelou
-17.616667,168.35,MT,NH,18,N,Mount Macdonald
-17.616667,168.35,MT,NH,18,V,Mont Macdonald
-17.45,168.333333,MT,NH,18,V,Tavanaki
-17.45,168.333333,MT,NH,18,V,Tapoutoara
-17.45,168.333333,MT,NH,18,V,Mount Tapoutoara
-17.45,168.333333,MT,NH,18,N,Mount Taputoara
-17.555556,168.372222,MT,NH,18,V,Pic Fatmalapa
-17.555556,168.372222,MT,NH,18,N,Mount Fatmalapa
-17.583333,168.366667,MT,NH,18,N,Tanguéléguélé
-17.6,168.266667,MT,NH,18,N,Mont Erskine
-17.616667,168.438889,MT,NH,18,N,Mount Putuet
-17.595833,168.275,MT,NH,18,N,Mount P̄aopakoa
-17.65,168.316667,PK,NH,18,N,Mount Bernier
-17.65,168.316667,PK,NH,18,V,Mont Bernier
-16.466667,167.783333,HLL,NH,16,N,Lemeur
-17.6,168.2,HLL,NH,18,N,Tifit
-17.7,168.233333,HLL,NH,18,N,Témouri
-17.683333,168.366667,HLL,NH,18,N,Loukpat
-17.5,168.4,HLL,NH,18,N,Fatouleokakoula
-16.466667,167.75,HLL,NH,16,N,Nabouk
-17.766667,168.283333,HLL,NH,18,N,Etoumoo
-17.766667,168.5,HLL,NH,18,N,Epouin
-17.716667,168.15,PT,NH,18,N,Leinamaia Point
-17.735556,168.300278,PT,NH,18,N,Salmalao Point
-17.606944,168.186111,PT,NH,18,V,Nangisu Ni Tam̄as Point
-17.606944,168.186111,PT,NH,18,N,Nangisu Ni Tam̄as
-17.55,168.275,PT,NH,18,N,Bluff Point
-15.383333,168.116667,RK,NH,17,N,Rocher Wilawa
-15.983333,168.25,RK,NH,17,N,Rocher At Pouris
-15.95,168.183333,RK,NH,17,N,Atihou
-15.733333,168.116667,RK,NH,17,N,Rocher Ouetbarakop
-15.45,168.166667,RK,NH,17,V,Rocher Double
-15.45,168.166667,RK,NH,17,N,Rocher Fatavaga
-15.3,168.166667,PT,NH,17,N,Pointe Bémarou
-15.766667,168.133333,PT,NH,17,V,Pointe Bédo
-15.766667,168.133333,PT,NH,17,N,Nokonbédo Point
-15.766667,168.133333,PT,NH,17,V,Nokonbedo Point
-14.9,168.066667,PT,NH,17,N,Pointe Wagenoum
-15.266667,168.116667,PT,NH,17,N,Pointe Reigi
-15.95,168.266667,PT,NH,17,N,Pointe Ranwalis
-15.516667,168.133333,PT,NH,17,N,Pointe Naho
-14.95,168.083333,PT,NH,17,N,Pointe Nagonara
-14.95,168.083333,PT,NH,17,V,Point Nagonara
-15.333333,167.866667,SPUR,NH,17,N,Voustari
-15.416667,167.7,SPUR,NH,17,N,Vousmémèr
-15.366667,167.866667,SPUR,NH,17,N,Vouskétata
-15.35,167.883333,SPUR,NH,17,N,Vousionkwé
-15.35,167.9,SPUR,NH,17,N,Vousioné
-15.883333,168.25,SPUR,NH,17,N,Rananbonn
-15.366667,167.883333,SPUR,NH,17,N,Vousbogé
-15.4,167.916667,SPUR,NH,17,N,Vousbanga
-15.35,167.916667,SPUR,NH,17,N,Vousarara
-15.45,167.733333,SPUR,NH,17,N,Vouti Kambo
-15.85,168.2,SPUR,NH,17,N,La Montagne aux Rotins
-15.85,168.183333,SPUR,NH,17,N,Le Belvédère
-15.433333,167.85,SPUR,NH,17,N,Vouti Waravo
-15.833333,168.183333,SPUR,NH,17,N,Wamébat
-15.45,167.833333,SPUR,NH,17,N,Nagatama
-15.95,168.233333,SPUR,NH,17,N,Langousiat
-15.4,167.75,SPUR,NH,17,N,Voutikérékéro
-15.466667,167.816667,SPUR,NH,17,N,Voutaouta
-15.4,167.733333,SPUR,NH,17,N,Voutalembagéo
-15.4,167.883333,SPUR,NH,17,N,Voustotor
-15.366667,167.9,SPUR,NH,17,N,Voustasobé
-15.383333,167.916667,CLF,NH,17,N,Foswaravo
-15.883333,168.266667,PT,NH,17,N,Pointe Rangrang
-15.8,168.25,PT,NH,17,V,Pointe Ranboué
-15.8,168.25,PT,NH,17,N,Ranbé Point
-15.8,168.25,PT,NH,17,V,Ranbé
-15.583333,168.116667,PT,NH,17,N,Pointe Rabérabé
-15.583333,168.116667,PT,NH,17,N,Pointe Lamalsanhaoul
-15.033333,168.116667,PT,NH,17,N,Pointe Lalanhaoulhouli
-15.833333,168.2,MT,NH,17,N,Lonwatmérat
-15.966667,168.233333,MT,NH,17,N,Lonrou
-15.883333,168.233333,MT,NH,17,N,Lonfénès
-15.35,168.15,MT,NH,17,N,Lisiniéri
-15.833333,168.2,PK,NH,17,N,Naroro
-15.95,168.25,PK,NH,17,N,Lédèp
-15.333333,167.916667,PK,NH,17,N,Vousvitawor
-15.333333,167.916667,PK,NH,17,N,Vousnamoui
-15.866667,168.216667,PK,NH,17,N,Patmarow
-15.866667,168.216667,PK,NH,17,V,Pic de Pentecôte
-15.4,167.8,PK,NH,17,N,Manarangoro
-15.65,168.183333,RDGE,NH,17,N,Naské
-15.75,168.183333,RDGE,NH,17,N,Lékanou
-15.316667,167.933333,RDGE,NH,17,N,Vousiéboulo
-15.616667,168.166667,RDGE,NH,17,N,Tavaléo
-15.366667,168.15,RDGE,NH,17,N,Lolotoratora
-14.9,168.033333,MESA,NH,17,N,Tawou
-14.95,168.066667,MT,NH,17,N,Wousitowona
-15.15,168.116667,MT,NH,17,N,Ndouroundourou
-15.233333,168.133333,MT,NH,17,N,Sanavatari
-15.916667,168.233333,MT,NH,17,N,Bouilipsel
-15.916667,168.216667,MT,NH,17,N,Bouilihas
-15.25,168.133333,MT,NH,17,N,Réiré
-15.933333,168.216667,MT,NH,17,N,Rantéré
-15.116667,168.116667,MT,NH,17,N,Laralaramaté
-15.416667,167.75,MT,NH,17,N,Voutnavouélé
-15.416667,167.733333,MT,NH,17,N,Voutilokwa
-15.483333,167.85,PT,NH,17,N,Sinio Natalakouay
-15.65,168.1,PT,NH,17,V,Pointe Lifou
-15.65,168.1,PT,NH,17,V,Nebul Vocheuse
-15.65,168.1,PT,NH,17,V,Pointe Lifu
-15.65,168.1,PT,NH,17,N,Naroboulou Point
-15.65,168.1,PT,NH,17,V,Pointe Naroboulou
-15.333333,168.116667,PT,NH,17,N,Pointe Namo
-15.383333,168.116667,PT,NH,17,V,Lawi
-15.383333,168.116667,PT,NH,17,N,Lawi Point
-15.383333,168.116667,PT,NH,17,V,Pointe Lawi
-15.516667,168.183333,PT,NH,17,N,Latoumouni Point
-15.516667,168.183333,PT,NH,17,V,Pointe Latoumouni
-15.466667,168.133333,PT,NH,17,N,Pointe Benmaliligni
-15.55,168.133333,PT,NH,17,N,Pointe Labanhon
-15.05,168.066667,PT,NH,17,N,Pointe Vatrowa
-15.316667,167.833333,PT,NH,17,N,Sinio Vatoumbwé
-15.533333,168.133333,PT,NH,17,N,Pointe Vatdoulé
-15.883333,168.166667,PT,NH,17,V,Pointe Truchy
-15.883333,168.166667,PT,NH,17,N,Mayaud Point
-15.883333,168.166667,PT,NH,17,V,Pointe Mayaud
-15.883333,168.166667,PT,NH,17,V,Truchy Point
-16.016667,168.2,PT,NH,17,N,Matao Tiup̄éniu
-16.016667,168.2,PT,NH,17,V,Pointe Taloas
-16.016667,168.2,PT,NH,17,V,Devil’s Point
-16.016667,168.2,PT,NH,17,V,Pointe Sud
-16.016667,168.2,PT,NH,17,V,South Point
-16.016667,168.2,PT,NH,17,V,Pointe du Diable
-15.283333,167.916667,PT,NH,17,V,Pointe Muro
-15.283333,167.916667,PT,NH,17,N,Sinio Kouayé
-15.3,167.9,PT,NH,17,V,Pointe Tattevin
-15.3,167.9,PT,NH,17,N,Sinio Kouangé
-15.483333,167.816667,PT,NH,17,N,Sinio Maraémémér
-15.483333,167.783333,PT,NH,17,N,Sinio Mapoura
-15.45,167.666667,RK,NH,17,V,Rocher du Diable
-15.45,167.666667,RK,NH,17,N,Devil Rock
-15.283333,167.983333,PT,NH,17,N,Nagohouné
-15.116667,168.133333,PT,NH,17,V,Pointe Lasol
-15.116667,168.133333,PT,NH,17,N,Lasol Point
-15.933333,168.283333,PT,NH,17,V,Pointe Langlé
-15.933333,168.283333,PT,NH,17,V,Pointe du Rocher
-15.933333,168.283333,PT,NH,17,V,Rock Point
-15.933333,168.283333,PT,NH,17,N,Langlé Point
-15.35,168.166667,PT,NH,17,N,Pointe Lanarori
-15.566667,168.116667,PT,NH,17,N,Pointe Batlangou
-15.6,168.116667,PT,NH,17,V,Pointe Aréré
-15.6,168.116667,PT,NH,17,N,Pointe Batigo
-15.266667,168.166667,PT,NH,17,N,Pointe Batéraïgi
-15.483333,168.133333,MT,NH,17,N,Vousvatoubay
-15.916667,168.233333,MT,NH,17,N,Ranbouilisousou
-15.5,168.15,MT,NH,17,N,Vousanaomo
-15.316667,168.133333,MT,NH,17,N,Poutnamotou
-15.566667,168.166667,MT,NH,17,N,Labouaramouté
-15.716667,168.15,MT,NH,17,N,Maourèp
-15.4,167.833333,MT,NH,17,N,Manaro
-15.4,167.833333,MT,NH,17,V,Mount Lombenben
-15.133333,168.1,MT,NH,17,N,Temblaréna
-15.133333,168.1,MT,NH,17,V,Tamblaréna
-15.433333,167.716667,MT,NH,17,N,Lovoutinavariou
-15.116667,168.1,MT,NH,17,N,Tawoutkararo
-15.116667,168.1,MT,NH,17,V,Mount Woutkararo
-15.95,168.25,MT,NH,17,N,Fonbéta
-15.883333,168.2,MT,NH,17,N,Fatmar
-15.883333,168.2,MT,NH,17,V,Mount Fatmar
-15.35,167.2,PT,NH,13,V,Pointe Le Hénaff
-15.35,167.2,PT,NH,13,N,Le Hénaff Point
-15.35,167.2,PT,NH,13,V,Henaff Point
-15.466667,166.9,SPUR,NH,13,N,Tchinmaka
-15.85,166.533333,RK,NH,13,N,Malmotléman
-16,167,ISLS,NH,0,N,New Hebrides
-16,167,ISLS,NH,0,N,Nouvelles-Hébrides
-16,167,ISLS,NH,0,V,Les Grandes Cyclades
-15.433333,167.7,RK,NH,17,V,Big Rock
-15.433333,167.7,RK,NH,17,N,Ngwala Rock
-15.466667,167.7,RKS,NH,17,N,Rochers Logambou
-15.383333,168.166667,RKS,NH,17,N,Rochers Litanhabounéa
-15.333333,167.85,SPUR,NH,17,N,Wousimboé
-15.866667,168.183333,SPUR,NH,17,N,Lévanga
-15.45,167.85,SPUR,NH,17,N,Vouti Salaaro
-15.8,168.183333,SPUR,NH,17,N,Blévèt
-15.5,168.133333,PT,NH,17,N,Pointe Bariri
-15.25,168.166667,PT,NH,17,N,Pointe Bangéréti
-15.85,168.266667,PT,NH,17,N,Pointe Ranliharéré
-15.85,168.266667,PT,NH,17,V,Point Ranliariere
-15.716667,168.133333,HLL,NH,17,N,Wangourou
-15.466667,167.783333,HLL,NH,17,N,Voutitogourimalo
-15.466667,167.816667,HLL,NH,17,N,Voutialao
-15.3,167.95,HLL,NH,17,N,Vouslawor
-15.95,168.183333,HLL,NH,17,N,Ranfatsoul
-15.616667,168.116667,PT,NH,17,N,Pointe Asmé
-15.316667,167.85,PT,NH,17,N,Sinio Asarou
-15.316667,167.85,PT,NH,17,V,Pointe Massard
-15.316667,167.85,PT,NH,17,V,Squally Point
-15.566667,168.133333,PT,NH,17,N,Pointe Asaola
-15.566667,168.133333,PT,NH,17,V,Pointe Jehan
-15.3,167.866667,PT,NH,17,N,Sinio Vétou
-15.283333,167.966667,PT,NH,17,N,Pointe Pouinago
-15.316667,168.183333,RK,NH,17,N,Rocher Liengé
-15.95,168.266667,RK,NH,17,N,Rocher Wolo
-15.75,168.133333,PT,NH,17,V,Pointe de la Baleine
-15.75,168.133333,PT,NH,17,N,Whale Point
-15.75,168.133333,PT,NH,17,V,Pointe Lénonvat
-15.216667,168.1,PT,NH,17,N,Pointe Itoto
-15.4,168.166667,PT,NH,17,N,Pointe Irinangélévo
-15.466667,167.716667,PT,NH,17,N,Sinio Ahoungwe
-15.75,168.15,PROM,NH,17,N,Lensé
-15.683333,168.116667,PROM,NH,17,N,Léérip
-15.466667,167.85,PROM,NH,17,N,Voutvouvougana
-15.466667,167.783333,PROM,NH,17,N,Voutengwan
-15.733333,168.133333,PROM,NH,17,N,Laldo
-15.683333,168.216667,PT,NH,17,N,Pointe Yanterra
-15.35,167.766667,PT,NH,17,N,Siniona
-15.316667,168.183333,PT,NH,17,V,Pointe Liomo
-15.316667,168.183333,PT,NH,17,N,Liomo Point
-15.333333,168.166667,PT,NH,17,N,Pointe Limwaréré
-15.866667,168.166667,PT,NH,17,V,Pointe de la Casuarina
-15.866667,168.166667,PT,NH,17,V,Pointe des Casuarinas
-15.866667,168.166667,PT,NH,17,N,Casuarina Point
-16.016667,168.233333,PT,NH,17,N,Pointe Gousouvorou
-15.983333,168.266667,PT,NH,17,V,Pointe du Rocher del’Arbre
-15.983333,168.266667,PT,NH,17,V,Tree Rock Point
-15.983333,168.266667,PT,NH,17,N,Gousounransit Point
-15.983333,168.266667,PT,NH,17,V,Gousounransit
-15.983333,168.266667,PT,NH,17,V,Pointe Gousounransit
-15.983333,168.266667,PT,NH,17,V,Batchil Point
-15.983333,168.183333,PT,NH,17,N,Pointe Gousounonla
-15.983333,168.183333,PT,NH,17,V,Fanmaramara Point
-15.983333,168.183333,PT,NH,17,V,Pointe Fanormat
-15.983333,168.183333,PT,NH,17,V,Pointe Lolitora
-15.983333,168.183333,PT,NH,17,V,Gousounamia Point
-15.283333,167.916667,PT,NH,17,N,Sinio Tamaragay
-15.283333,167.916667,PT,NH,17,V,Pointe des Rafales
-15.183333,168.166667,PT,NH,17,V,Pointe Taliovo
-15.183333,168.166667,PT,NH,17,N,Taliovo Point
-15.933333,168.266667,PT,NH,17,N,Pointe Bouiliarkon
-14.9,168.033333,PT,NH,17,V,Pointe Wounnioné
-14.9,168.033333,PT,NH,17,V,Wongéoné
-14.9,168.033333,PT,NH,17,N,Wongéoné Point
-14.9,168.033333,PT,NH,17,V,Pointe Nord
-14.9,168.033333,PT,NH,17,V,North Point
-14.9,168.033333,PT,NH,17,V,Wounnione Point
-15.183333,168.1,PT,NH,17,N,Pointe Salwara
-15.683333,168.1,PT,NH,17,V,Pointe Sadac
-15.683333,168.1,PT,NH,17,V,Pointe Grotto
-15.683333,168.1,PT,NH,17,V,Pointe de la Grotte
-15.683333,168.1,PT,NH,17,N,Tayac Point
-15.683333,168.1,PT,NH,17,V,Sada Point
-14.933333,168.083333,PT,NH,17,N,Pointe Narata
-15.9,168.266667,PT,NH,17,N,Pointe Billy
-15.316667,167.816667,PT,NH,17,N,Sinio Talay
-15,168.05,PT,NH,17,N,Pointe Takoulawa
-15.683333,168.1,PT,NH,17,N,Pointe Taillac
-15.45,168.15,PT,NH,17,N,North Point
-15.45,168.15,PT,NH,17,V,Pointe Nord
-15.283333,167.95,PT,NH,17,N,Sinio Loloharou
-15.666667,168.216667,PT,NH,17,V,Pointe Liwolisoubouk
-15.666667,168.216667,PT,NH,17,N,Liwolisoubouk Point
-15.95,168.183333,PT,NH,17,N,Pointe Dupuy
-14.9,168.033333,PT,NH,17,N,Pointe Dima
-15.416667,168.166667,PT,NH,17,D,South Point
-16,168.25,PT,NH,17,V,Pointe de l’Oiseau
-16,168.25,PT,NH,17,N,Pointe Gousounanbouisil
-16.016667,168.216667,PT,NH,17,V,Pointe Ousouro
-16.016667,168.216667,PT,NH,17,N,Pointe Gousounanboué
-15.816667,168.25,PT,NH,17,N,Pointe Foroup
-15.45,168.15,PT,NH,17,N,Singoï Tara Point
-15.45,168.15,PT,NH,17,V,Tara
-15.45,168.15,PT,NH,17,V,Pointe Tara
-15.85,168.266667,PT,NH,17,N,Pointe Oubéla
-14.983333,168.05,PT,NH,17,N,Pointe Louloura
-15.466667,168.166667,PT,NH,17,N,Pointe Bévala
-15.716667,168.116667,PT,NH,17,N,Rongrong Point
-15.716667,168.116667,PT,NH,17,V,Pointe Rongrong
-15.05,168.116667,PT,NH,17,N,Pointe Rokao
-14.983333,168.05,PT,NH,17,N,Pointe Noralata
-15.283333,168.1,PT,NH,17,N,Pointe Nigaroy
-15.683333,168.2,HLL,NH,17,N,Radsik
-15.933333,168.266667,HLL,NH,17,N,Atla
-15.633333,168.166667,HLL,NH,17,N,Imtsitsi
-15.75,168.166667,HLL,NH,17,N,Nokowetmasa
-15.683333,168.15,HLL,NH,17,N,Embok
-15.983333,168.2,HLL,NH,17,N,Délap
-15.383333,167.833333,ISL,NH,17,V,Oba
-15.383333,167.833333,ISL,NH,17,V,Ile des Lepreux
-15.383333,167.833333,ISL,NH,17,V,Lepers Island
-15.383333,167.833333,ISL,NH,17,V,Opa
-15.383333,167.833333,ISL,NH,17,V,Omba
-15.383333,167.833333,ISL,NH,17,N,Aoba
-15.383333,167.833333,ISL,NH,17,V,Ambae
-15.383333,167.833333,ISL,NH,17,V,Aoba Island
-15.383333,167.833333,ISL,NH,17,V,Ambae Island
-15.75,168.166667,ISL,NH,17,V,Araga
-15.75,168.166667,ISL,NH,17,V,Ragha
-15.75,168.166667,ISL,NH,17,V,Pentecôte
-15.75,168.166667,ISL,NH,17,V,Aragh-Aragh
-15.75,168.166667,ISL,NH,17,V,Aragh
-15.75,168.166667,ISL,NH,17,V,Raga
-15.75,168.166667,ISL,NH,17,V,Whitsuntide
-15.75,168.166667,ISL,NH,17,N,Pentecost
-15.166667,168.166667,ISL,NH,17,V,Île Maïwo
-15.166667,168.166667,ISL,NH,17,N,Maéwo
-15.166667,168.166667,ISL,NH,17,V,Maevo
-15.166667,168.166667,ISL,NH,17,V,Ile Aurore
-15.166667,168.166667,ISL,NH,17,V,Île Aurora
-15.25,168.1,PT,NH,17,N,Pointe Pénavoui
-15.483333,167.816667,PT,NH,17,N,Sinio Patouonou
-15.35,168.266667,PT,NH,17,N,Pointe Patéal
-15.4,168.15,PT,NH,17,N,Pointe Panwésala
-16,168.216667,PT,NH,17,N,Pointe Panbiat
-15.8,168.25,PT,NH,17,N,Pointe Panafnou
-16,168.183333,PT,NH,17,N,Pointe Ousoubanéri
-14.916667,168.066667,SPUR,NH,17,N,Outa Riki
-15.433333,167.716667,SPUR,NH,17,N,Lovoutapou
-15.45,167.833333,SPUR,NH,17,N,Vouti Tamaraan
-15.966667,168.2,SPUR,NH,17,N,Lonsing
-15.966667,168.216667,SPUR,NH,17,N,Lolibel
-13.9,167.416667,PT,NH,7,N,Pointe Lésenko
-13.566667,167.3,PT,NH,7,N,Pointe Vétrna
-15.533333,166.766667,MT,NH,13,N,Batounilovoutsavira
-15.55,166.966667,HLL,NH,13,N,Napatiliou
-15.566667,167.016667,HLL,NH,13,V,Colline Carrée
-15.566667,167.016667,HLL,NH,13,V,Square Hill
-15.566667,167.016667,HLL,NH,13,N,Tomébou
-20.2,169.9,PT,NH,15,N,Nétchininbéké
-20.2,169.9,PT,NH,15,V,Pointe Anetchinibéké
-15.82667,168.219023,MT,NH,0,D,Mount Valmut
-14.733333,166.666667,PT,NH,13,N,Pointe Tanmakora
-14.733333,166.666667,PT,NH,13,V,Tanmakora Point
-14.822722,166.758501,PT,NH,0,D,Wora Point
-14.966667,166.583333,PT,NH,13,V,Pointe Pwelum
-14.966667,166.583333,PT,NH,13,V,Pointe Piloum
-14.966667,166.583333,PT,NH,13,V,Pointe Pwéloum
-14.966667,166.583333,PT,NH,13,N,Piloum Point
-14.966667,166.583333,PT,NH,13,V,Pilum Point
-14.976191,167.160081,PT,NH,0,D,Sungeun Haror Point
-15.183333,167.166667,PT,NH,13,V,Sungeun Pesul Point
-15.183333,167.166667,PT,NH,13,N,Pointe Bésil
-15.55,167.283333,PT,NH,13,N,Pointe Narouroundo
-15.55,167.283333,PT,NH,13,V,Narouroundo Point
-15.466667,167.25,PT,NH,13,V,Pointe Urene
-15.466667,167.25,PT,NH,13,N,Ouren Point
-15.466667,167.25,PT,NH,13,V,Pointe Ouren
-15.466667,167.25,PT,NH,13,V,Pointe Duck
-15.466667,167.25,PT,NH,13,V,Point Ouren
-16.3,167.416667,PK,NH,16,N,Fanavat
-18.85,168.983333,PT,NH,15,N,Pointe Matiwo
-20.233333,169.866667,SPUR,NH,15,N,Nézwon Ouniaoun Metchgop
-18.766667,169.233333,PK,NH,15,N,Rantop
-18.766667,169.233333,PK,NH,15,V,Pic de la Selle
-15.775514,168.236928,PT,NH,0,D,Lebujubujuvet Point
-13.168827,166.544286,PT,NH,7,N,Nremoyof Point
-13.259973,167.642428,ISL,NH,7,V,Vatu Randi
-13.259973,167.642428,ISL,NH,7,V,Vatou Randi
-13.259973,167.642428,ISL,NH,7,V,Vatu Rhandi
-13.259973,167.642428,ISL,NH,7,N,Vot Tande Island
-13.259973,167.642428,ISL,NH,7,V,Vot Tandé
-13.259973,167.642428,ISL,NH,7,V,Île Vétaoundé
-13.259973,167.642428,ISL,NH,7,V,Île Vatganai
-13.514651,167.36138,PT,NH,7,N,Ngeye Byo Point
-13.514651,167.36138,PT,NH,7,V,Pointe Ngérép-Ro
-13.514651,167.36138,PT,NH,7,V,Pointe Ngérévit
-13.527307,167.363523,PT,NH,7,N,Ngeye Vet Point
-13.527307,167.363523,PT,NH,7,V,Pointe Ngérévit
-13.527307,167.363523,PT,NH,7,V,Pointe Ngérép-Ro
-13.544583,167.315914,ISL,NH,7,V,Bligh Island
-13.544583,167.315914,ISL,NH,7,N,Ureparapara
-13.544583,167.315914,ISL,NH,7,N,Uréparapara
-13.544583,167.315914,ISL,NH,7,V,Norbarbar
-13.544583,167.315914,ISL,NH,7,V,Ouréparapara
-13.544583,167.315914,ISL,NH,7,V,Ureparapara Island
-13.544583,167.315914,ISL,NH,7,V,Ile Ourouparapara
-13.544583,167.315914,ISL,NH,7,V,Île Parapara
-13.53802,167.309888,PK,NH,7,N,Mount Tow Lap
-13.53802,167.309888,PK,NH,7,V,Tooulap
-13.355082,166.651584,ISL,NH,7,N,Île Lo
-13.355082,166.651584,ISL,NH,7,N,Loh
-13.355082,166.651584,ISL,NH,7,V,Loh Island
-13.355082,166.651584,ISL,NH,7,V,Ile Selle
-13.355082,166.651584,ISL,NH,7,V,Saddle Island
-13.355082,166.651584,ISL,NH,7,V,Ile Lo
-13.332695,166.617422,PT,NH,7,N,Lirien Point
-13.324025,166.635991,BCH,NH,7,N,Honey Moon Beach
-13.331725,166.645114,PT,NH,7,N,Ngere Qutnea Point
-13.326678,166.621822,PT,NH,7,N,Ngere Wenghaherr Point
-13.375786,166.651002,PT,NH,7,N,Ngere Wududur Point
-13.375786,166.651002,PT,NH,7,V,Pointe Le Pape
-13.375786,166.651002,PT,NH,7,N,Pointe Modoudour
-13.346412,166.645632,HLL,NH,7,N,Mount Luwovunea
-13.340847,166.631268,HLL,NH,7,N,Mount Weda
-13.405419,166.670865,PT,NH,7,N,Ngere Bewodara Point
-13.403607,166.700757,HLL,NH,7,N,Mount Guta
-13.403607,166.700757,HLL,NH,7,N,Wouta
-13.415641,166.672612,PT,NH,7,N,Ngere Gat Point
-13.415641,166.672612,PT,NH,7,V,Pointe Brénéol
-13.415641,166.672612,PT,NH,7,N,Pointe Nérégat
-13.417324,166.693122,ISL,NH,7,N,Île Toga
-13.417324,166.693122,ISL,NH,7,V,South Island
-13.417324,166.693122,ISL,NH,7,V,Togo Island
-13.417324,166.693122,ISL,NH,7,V,Ile Toga
-13.417324,166.693122,ISL,NH,7,V,Ile du Sud
-13.417324,166.693122,ISL,NH,7,N,Toga
-13.411048,166.680958,HLL,NH,7,N,Lémeura
-13.411048,166.680958,HLL,NH,7,N,Mount Lemeura
-13.44728,166.69254,PT,NH,7,N,Veute Point
-13.44728,166.69254,PT,NH,7,V,Veuté Point
-13.44728,166.69254,PT,NH,7,N,Pointe Vétê
-13.44728,166.69254,PT,NH,7,V,Pointe Hoche
-13.437057,166.687364,HLL,NH,7,N,Mount Riparara
-13.415188,166.714797,PT,NH,7,N,Riteuto Point
-13.415188,166.714797,PT,NH,7,V,Pointe Toukwaépol
-13.074233,166.546971,PT,NH,7,N,Vewoag Point
-13.074233,166.546971,PT,NH,7,V,Pointe Gagévésouva
-13.074233,166.546971,PT,NH,7,V,Pointe Buge
-13.095379,166.585153,PT,NH,7,N,Yawas Point
-13.119045,166.569973,HLL,NH,7,N,Mount Tow Wona
-13.119045,166.569973,HLL,NH,7,V,Touwono
-13.124944,166.59503,PT,NH,7,N,Nenia Point
-13.138268,166.566095,ISL,NH,7,V,Hiw
-13.138268,166.566095,ISL,NH,7,N,Hiu
-13.138268,166.566095,ISL,NH,7,N,Hiu Island
-13.138268,166.566095,ISL,NH,7,V,North Island
-13.138268,166.566095,ISL,NH,7,N,Île Hiou
-13.138268,166.566095,ISL,NH,7,V,Ile Hiu
-13.138268,166.566095,ISL,NH,7,V,Ile duNord
-13.138268,166.566095,ISL,NH,7,V,Ile Hiou
-13.161138,166.562714,MT,NH,7,N,Mount Wonvara
-13.161138,166.562714,MT,NH,7,V,Wounvara
-13.132634,166.544087,PT,NH,7,N,Repemutu Point
-13.206281,166.601294,ISL,NH,7,N,Metoma Island
-13.206281,166.601294,ISL,NH,7,V,Métoma
-13.206281,166.601294,ISL,NH,7,V,Île Ovale
-13.206281,166.601294,ISL,NH,7,N,Île Métoma
-13.206281,166.601294,ISL,NH,7,V,Ile Métoma
-13.236773,166.590091,PT,NH,7,V,Pilot Point
-13.236773,166.590091,PT,NH,7,V,Pointe du Pilote
-13.236773,166.590091,PT,NH,7,N,Vot Miliga Point
-13.236773,166.590091,PT,NH,7,N,Pointe Vatmaliga
-13.21755,166.606332,PT,NH,7,N,Niralewega Point
-13.21755,166.606332,PT,NH,7,N,Pointe Vatmaliga
-13.225571,166.655452,PT,NH,7,N,Vot Miligaliga Point
-13.225571,166.655452,PT,NH,7,V,Pointe Loutil
-13.225571,166.655452,PT,NH,7,V,Pointe Toura
-13.251291,166.586644,ISL,NH,7,N,Île Mel
-13.251291,166.586644,ISL,NH,7,N,Ngwel Island
-13.251291,166.586644,ISL,NH,7,V,Ile Mel
-13.250849,166.607653,HLL,NH,7,V,Rapougoura
-13.250849,166.607653,HLL,NH,7,N,Mount Repugura
-13.246578,166.624863,ISL,NH,7,V,Tegua Island
-13.246578,166.624863,ISL,NH,7,N,Tegua
-13.246578,166.624863,ISL,NH,7,V,Middle Island
-13.246578,166.624863,ISL,NH,7,N,Tégua
-13.246578,166.624863,ISL,NH,7,V,Île Tégoua
-13.246578,166.624863,ISL,NH,7,V,Île du Milieu
-13.246578,166.624863,ISL,NH,7,V,Ile Tegouan
-13.246578,166.624863,ISL,NH,7,V,Ile Tegua
